timestamp,store_type,queue_size,estimated_wait_time,actual_wait_time,service_time,avg_service_time,hour,day_of_week,day_of_month,month,is_weekend,is_peak_hour,priority,service_type,status,customer_satisfaction,date
2025-08-07 10:41:31.201639,government,12,180.0,176.74,28.0,25,10,Thursday,7,8,False,True,normal,registration,completed,3.0,2025-08-07
2025-08-07 10:42:13.201639,hospital,11,180.0,182.09,17.0,20,10,Thursday,7,8,False,True,normal,lab,completed,3.0,2025-08-07
2025-08-07 10:42:21.201639,hospital,10,180.0,186.74,25.0,20,10,Thursday,7,8,False,True,normal,lab,completed,2.0,2025-08-07
2025-08-07 10:47:07.201639,hospital,11,180.0,178.61,24.0,20,10,Thursday,7,8,False,True,normal,consultation,completed,3.0,2025-08-07
2025-08-07 10:48:54.201639,bank,8,127.71,128.93,13.0,12,10,Thursday,7,8,False,True,normal,withdrawal,completed,1.0,2025-08-07
2025-08-07 10:49:41.201639,retail,7,68.71,69.1,11.0,10,10,Thursday,7,8,False,False,normal,billing,completed,2.0,2025-08-07
2025-08-07 10:52:20.201639,government,11,180.0,186.33,29.0,25,10,Thursday,7,8,False,True,normal,certificate,completed,2.0,2025-08-07
2025-08-07 10:54:12.201639,government,12,180.0,180.88,30.0,25,10,Thursday,7,8,False,True,normal,permit,completed,2.0,2025-08-07
2025-08-07 10:55:28.201639,hospital,13,180.0,184.2,17.0,20,10,Thursday,7,8,False,True,normal,lab,completed,2.0,2025-08-07
2025-08-07 11:03:14.201639,retail,8,92.68,99.51,7.0,10,11,Thursday,7,8,False,True,normal,checkout,completed,3.0,2025-08-07
2025-08-07 11:06:58.201639,restaurant,8,115.1,111.69,12.0,15,11,Thursday,7,8,False,False,normal,delivery,completed,1.0,2025-08-07
2025-08-07 11:09:44.201639,retail,9,113.69,114.77,10.0,10,11,Thursday,7,8,False,True,normal,exchange,completed,1.0,2025-08-07
2025-08-07 11:18:09.201639,government,10,180.0,175.89,24.0,25,11,Thursday,7,8,False,True,normal,license,completed,2.0,2025-08-07
2025-08-07 11:19:05.201639,bank,10,147.85,154.04,14.0,12,11,Thursday,7,8,False,True,normal,deposit,completed,1.0,2025-08-07
2025-08-07 11:19:50.201639,government,13,180.0,174.86,29.0,25,11,Thursday,7,8,False,True,normal,registration,completed,1.0,2025-08-07
2025-08-07 11:20:53.201639,restaurant,7,75.27,72.67,12.0,15,11,Thursday,7,8,False,False,high,reservation,completed,1.0,2025-08-07
2025-08-07 11:21:12.201639,restaurant,5,82.99,82.07,14.0,15,11,Thursday,7,8,False,False,normal,dine-in,completed,3.0,2025-08-07
2025-08-07 11:24:52.201639,hospital,6,135.32,133.87,25.0,20,11,Thursday,7,8,False,False,normal,lab,completed,2.0,2025-08-07
2025-08-07 11:25:28.201639,retail,11,119.13,126.06,12.0,10,11,Thursday,7,8,False,True,normal,checkout,completed,3.0,2025-08-07
2025-08-07 11:27:15.201639,government,10,180.0,177.88,25.0,25,11,Thursday,7,8,False,True,normal,registration,completed,1.0,2025-08-07
2025-08-07 11:34:56.201639,bank,6,99.87,98.57,9.0,12,11,Thursday,7,8,False,True,normal,account,completed,3.0,2025-08-07
2025-08-07 11:35:05.201639,hospital,7,159.83,163.31,19.0,20,11,Thursday,7,8,False,False,normal,checkup,completed,3.0,2025-08-07
2025-08-07 11:35:11.201639,retail,7,98.05,104.44,12.0,10,11,Thursday,7,8,False,True,normal,billing,completed,3.0,2025-08-07
2025-08-07 11:35:47.201639,retail,11,127.16,119.73,14.0,10,11,Thursday,7,8,False,True,normal,billing,completed,1.0,2025-08-07
2025-08-07 11:36:39.201639,restaurant,4,59.73,57.34,17.0,15,11,Thursday,7,8,False,False,high,takeaway,completed,2.0,2025-08-07
2025-08-07 11:42:40.201639,retail,9,99.13,96.93,10.0,10,11,Thursday,7,8,False,True,normal,checkout,completed,2.0,2025-08-07
2025-08-07 11:45:16.201639,bank,9,123.92,123.93,11.0,12,11,Thursday,7,8,False,True,normal,loan,completed,1.0,2025-08-07
2025-08-07 11:47:44.201639,retail,7,98.77,87.27,7.0,10,11,Thursday,7,8,False,True,normal,checkout,completed,2.0,2025-08-07
2025-08-07 11:47:53.201639,government,11,180.0,176.42,24.0,25,11,Thursday,7,8,False,True,normal,license,completed,1.0,2025-08-07
2025-08-07 11:48:39.201639,retail,11,110.79,123.73,10.0,10,11,Thursday,7,8,False,True,normal,billing,completed,1.0,2025-08-07
2025-08-07 11:49:32.201639,government,9,180.0,177.88,25.0,25,11,Thursday,7,8,False,True,normal,registration,completed,3.0,2025-08-07
2025-08-07 11:49:53.201639,bank,6,107.09,99.46,15.0,12,11,Thursday,7,8,False,True,normal,deposit,completed,3.0,2025-08-07
2025-08-07 12:00:11.201639,retail,7,101.12,104.71,11.0,10,12,Thursday,7,8,False,True,normal,checkout,completed,1.0,2025-08-07
2025-08-07 12:02:07.201639,retail,8,112.78,107.16,8.0,10,12,Thursday,7,8,False,True,normal,inquiry,completed,1.0,2025-08-07
2025-08-07 12:03:20.201639,government,6,180.0,190.32,23.0,25,12,Thursday,7,8,False,False,normal,license,completed,3.0,2025-08-07
2025-08-07 12:05:11.201639,restaurant,9,177.01,183.43,13.0,15,12,Thursday,7,8,False,True,normal,reservation,completed,3.0,2025-08-07
2025-08-07 12:08:33.201639,restaurant,8,173.18,179.36,15.0,15,12,Thursday,7,8,False,True,normal,dine-in,completed,1.0,2025-08-07
2025-08-07 12:09:11.201639,bank,6,79.18,80.59,11.0,12,12,Thursday,7,8,False,False,normal,deposit,completed,1.0,2025-08-07
2025-08-07 12:12:03.201639,hospital,8,180.0,182.3,18.0,20,12,Thursday,7,8,False,False,normal,checkup,completed,2.0,2025-08-07
2025-08-07 12:14:14.201639,restaurant,11,180.0,178.93,18.0,15,12,Thursday,7,8,False,True,normal,dine-in,completed,2.0,2025-08-07
2025-08-07 12:16:49.201639,retail,7,90.34,87.42,11.0,10,12,Thursday,7,8,False,True,normal,exchange,completed,2.0,2025-08-07
2025-08-07 12:16:57.201639,retail,10,128.94,134.02,7.0,10,12,Thursday,7,8,False,True,normal,exchange,completed,3.0,2025-08-07
2025-08-07 12:25:56.201639,retail,8,71.5,73.54,10.0,10,12,Thursday,7,8,False,True,high,checkout,completed,1.0,2025-08-07
2025-08-07 12:26:15.201639,hospital,7,92.24,88.95,20.0,20,12,Thursday,7,8,False,False,high,checkup,completed,3.0,2025-08-07
2025-08-07 12:28:28.201639,retail,10,93.28,89.9,11.0,10,12,Thursday,7,8,False,True,high,billing,completed,3.0,2025-08-07
2025-08-07 12:33:31.201639,bank,2,58.89,56.85,12.0,12,12,Thursday,7,8,False,False,normal,withdrawal,completed,3.0,2025-08-07
2025-08-07 12:33:40.201639,hospital,7,175.6,178.81,25.0,20,12,Thursday,7,8,False,False,normal,checkup,completed,1.0,2025-08-07
2025-08-07 12:35:32.201639,hospital,6,112.97,112.58,24.0,20,12,Thursday,7,8,False,False,high,consultation,completed,3.0,2025-08-07
2025-08-07 12:39:38.201639,restaurant,10,180.0,171.17,17.0,15,12,Thursday,7,8,False,True,normal,takeaway,completed,3.0,2025-08-07
2025-08-07 12:42:53.201639,bank,6,63.68,67.83,12.0,12,12,Thursday,7,8,False,False,high,loan,completed,1.0,2025-08-07
2025-08-07 12:48:47.201639,restaurant,8,116.29,117.67,19.0,15,12,Thursday,7,8,False,True,high,dine-in,completed,2.0,2025-08-07
2025-08-07 12:50:38.201639,government,8,180.0,177.07,26.0,25,12,Thursday,7,8,False,False,normal,certificate,completed,3.0,2025-08-07
2025-08-07 12:52:41.201639,restaurant,8,161.96,156.0,12.0,15,12,Thursday,7,8,False,True,normal,delivery,completed,1.0,2025-08-07
2025-08-07 12:55:18.201639,restaurant,11,180.0,186.89,14.0,15,12,Thursday,7,8,False,True,normal,delivery,completed,1.0,2025-08-07
2025-08-07 12:55:24.201639,restaurant,10,180.0,180.18,14.0,15,12,Thursday,7,8,False,True,normal,dine-in,completed,1.0,2025-08-07
2025-08-07 13:00:01.201639,government,9,180.0,175.97,25.0,25,13,Thursday,7,8,False,False,normal,registration,completed,2.0,2025-08-07
2025-08-07 13:01:43.201639,government,5,171.93,177.86,25.0,25,13,Thursday,7,8,False,False,normal,permit,completed,3.0,2025-08-07
2025-08-07 13:02:59.201639,bank,4,73.4,80.59,10.0,12,13,Thursday,7,8,False,False,normal,loan,completed,2.0,2025-08-07
2025-08-07 13:06:03.201639,government,5,180.0,169.12,30.0,25,13,Thursday,7,8,False,False,normal,certificate,completed,3.0,2025-08-07
2025-08-07 13:07:05.201639,restaurant,10,180.0,177.08,19.0,15,13,Thursday,7,8,False,True,normal,dine-in,completed,2.0,2025-08-07
2025-08-07 13:14:16.201639,restaurant,12,180.0,183.16,13.0,15,13,Thursday,7,8,False,True,normal,takeaway,completed,2.0,2025-08-07
2025-08-07 13:14:34.201639,hospital,10,180.0,174.68,18.0,20,13,Thursday,7,8,False,False,normal,checkup,completed,1.0,2025-08-07
2025-08-07 13:20:50.201639,hospital,7,150.42,146.86,17.0,20,13,Thursday,7,8,False,False,normal,emergency,completed,1.0,2025-08-07
2025-08-07 13:24:06.201639,restaurant,11,126.0,116.85,20.0,15,13,Thursday,7,8,False,True,high,takeaway,completed,2.0,2025-08-07
2025-08-07 13:25:03.201639,bank,6,96.54,100.76,9.0,12,13,Thursday,7,8,False,False,normal,withdrawal,completed,3.0,2025-08-07
2025-08-07 13:26:06.201639,restaurant,11,180.0,176.17,12.0,15,13,Thursday,7,8,False,True,normal,dine-in,completed,3.0,2025-08-07
2025-08-07 13:27:07.201639,bank,3,64.06,69.2,16.0,12,13,Thursday,7,8,False,False,normal,loan,completed,1.0,2025-08-07
2025-08-07 13:29:59.201639,retail,10,113.74,113.15,15.0,10,13,Thursday,7,8,False,True,normal,checkout,completed,1.0,2025-08-07
2025-08-07 13:32:11.201639,retail,11,83.28,91.71,15.0,10,13,Thursday,7,8,False,True,high,billing,completed,3.0,2025-08-07
2025-08-07 13:32:46.201639,restaurant,9,147.55,147.21,13.0,15,13,Thursday,7,8,False,True,normal,dine-in,completed,1.0,2025-08-07
2025-08-07 13:33:45.201639,government,6,177.17,182.52,27.0,25,13,Thursday,7,8,False,False,normal,permit,completed,2.0,2025-08-07
2025-08-07 13:40:49.201639,hospital,8,162.22,159.07,23.0,20,13,Thursday,7,8,False,False,normal,checkup,completed,2.0,2025-08-07
2025-08-07 13:41:33.201639,restaurant,11,180.0,176.87,15.0,15,13,Thursday,7,8,False,True,normal,reservation,completed,2.0,2025-08-07
2025-08-07 13:41:40.201639,retail,9,98.05,97.4,9.0,10,13,Thursday,7,8,False,True,normal,billing,completed,2.0,2025-08-07
2025-08-07 13:46:20.201639,hospital,7,180.0,182.54,23.0,20,13,Thursday,7,8,False,False,normal,emergency,completed,3.0,2025-08-07
2025-08-07 13:52:06.201639,retail,10,119.29,128.59,11.0,10,13,Thursday,7,8,False,True,normal,inquiry,completed,1.0,2025-08-07
2025-08-07 13:54:45.201639,restaurant,10,175.4,180.54,16.0,15,13,Thursday,7,8,False,True,normal,takeaway,completed,2.0,2025-08-07
2025-08-07 14:03:13.201639,hospital,13,180.0,182.21,22.0,20,14,Thursday,7,8,False,True,normal,checkup,completed,2.0,2025-08-07
2025-08-07 14:10:32.201639,government,11,180.0,182.64,23.0,25,14,Thursday,7,8,False,True,normal,license,completed,3.0,2025-08-07
2025-08-07 14:10:54.201639,government,12,180.0,173.0,23.0,25,14,Thursday,7,8,False,True,normal,permit,completed,3.0,2025-08-07
2025-08-07 14:11:34.201639,restaurant,11,180.0,183.02,20.0,15,14,Thursday,7,8,False,True,normal,delivery,completed,1.0,2025-08-07
2025-08-07 14:14:14.201639,hospital,12,180.0,177.16,22.0,20,14,Thursday,7,8,False,True,normal,checkup,completed,1.0,2025-08-07
2025-08-07 14:17:55.201639,hospital,10,180.0,180.88,21.0,20,14,Thursday,7,8,False,True,normal,lab,completed,2.0,2025-08-07
2025-08-07 14:18:26.201639,hospital,10,180.0,165.31,24.0,20,14,Thursday,7,8,False,True,normal,lab,completed,2.0,2025-08-07
2025-08-07 14:20:07.201639,bank,2,57.96,53.08,14.0,12,14,Thursday,7,8,False,False,normal,deposit,completed,2.0,2025-08-07
2025-08-07 14:22:58.201639,restaurant,10,166.11,166.27,14.0,15,14,Thursday,7,8,False,True,normal,takeaway,completed,1.0,2025-08-07
2025-08-07 14:25:24.201639,bank,6,94.5,97.79,11.0,12,14,Thursday,7,8,False,False,normal,deposit,completed,3.0,2025-08-07
2025-08-07 14:25:43.201639,bank,3,63.53,55.95,10.0,12,14,Thursday,7,8,False,False,normal,loan,completed,4.0,2025-08-07
2025-08-07 14:27:46.201639,restaurant,9,166.91,156.53,20.0,15,14,Thursday,7,8,False,True,normal,dine-in,completed,2.0,2025-08-07
2025-08-07 14:28:17.201639,government,11,180.0,188.68,30.0,25,14,Thursday,7,8,False,True,normal,registration,completed,3.0,2025-08-07
2025-08-07 14:28:57.201639,retail,4,49.48,49.04,13.0,10,14,Thursday,7,8,False,False,high,checkout,completed,3.0,2025-08-07
2025-08-07 14:29:47.201639,hospital,10,180.0,,,20,14,Thursday,7,8,False,True,normal,checkup,cancelled,,2025-08-07
2025-08-07 14:31:17.201639,retail,5,50.71,56.3,12.0,10,14,Thursday,7,8,False,False,high,exchange,completed,4.0,2025-08-07
2025-08-07 14:31:40.201639,restaurant,12,180.0,171.86,19.0,15,14,Thursday,7,8,False,True,normal,reservation,completed,3.0,2025-08-07
2025-08-07 14:40:13.201639,bank,4,68.38,63.46,16.0,12,14,Thursday,7,8,False,False,normal,withdrawal,completed,1.0,2025-08-07
2025-08-07 14:44:51.201639,government,11,180.0,183.15,22.0,25,14,Thursday,7,8,False,True,normal,license,completed,2.0,2025-08-07
2025-08-07 14:55:40.201639,hospital,12,180.0,172.72,22.0,20,14,Thursday,7,8,False,True,normal,checkup,completed,3.0,2025-08-07
2025-08-07 15:01:42.201639,government,12,180.0,185.31,29.0,25,15,Thursday,7,8,False,True,normal,license,completed,2.0,2025-08-07
2025-08-07 15:03:38.201639,government,12,180.0,178.81,26.0,25,15,Thursday,7,8,False,True,normal,license,completed,1.0,2025-08-07
2025-08-07 15:05:04.201639,government,12,180.0,171.74,29.0,25,15,Thursday,7,8,False,True,normal,registration,completed,2.0,2025-08-07
2025-08-07 15:09:50.201639,government,10,180.0,174.87,23.0,25,15,Thursday,7,8,False,True,normal,permit,completed,3.0,2025-08-07
2025-08-07 15:10:53.201639,restaurant,8,116.47,126.66,17.0,15,15,Thursday,7,8,False,False,normal,takeaway,completed,3.0,2025-08-07
2025-08-07 15:11:21.201639,government,13,180.0,181.51,24.0,25,15,Thursday,7,8,False,True,normal,certificate,completed,1.0,2025-08-07
2025-08-07 15:11:27.201639,bank,3,30.64,24.06,14.0,12,15,Thursday,7,8,False,False,high,withdrawal,completed,4.0,2025-08-07
2025-08-07 15:14:04.201639,hospital,13,180.0,174.05,17.0,20,15,Thursday,7,8,False,True,normal,consultation,completed,2.0,2025-08-07
2025-08-07 15:14:11.201639,retail,7,71.69,86.67,8.0,10,15,Thursday,7,8,False,False,normal,inquiry,completed,3.0,2025-08-07
2025-08-07 15:15:00.201639,restaurant,8,121.56,121.88,17.0,15,15,Thursday,7,8,False,False,normal,dine-in,completed,2.0,2025-08-07
2025-08-07 15:17:58.201639,retail,7,66.35,62.79,8.0,10,15,Thursday,7,8,False,False,normal,exchange,completed,2.0,2025-08-07
2025-08-07 15:21:02.201639,retail,6,57.36,60.99,15.0,10,15,Thursday,7,8,False,False,normal,checkout,completed,1.0,2025-08-07
2025-08-07 15:21:04.201639,bank,2,38.91,40.65,9.0,12,15,Thursday,7,8,False,False,normal,deposit,completed,2.0,2025-08-07
2025-08-07 15:23:05.201639,government,9,180.0,177.66,25.0,25,15,Thursday,7,8,False,True,normal,permit,completed,1.0,2025-08-07
2025-08-07 15:23:25.201639,hospital,12,180.0,172.14,20.0,20,15,Thursday,7,8,False,True,normal,checkup,completed,1.0,2025-08-07
2025-08-07 15:25:11.201639,restaurant,6,90.39,91.61,14.0,15,15,Thursday,7,8,False,False,normal,delivery,completed,1.0,2025-08-07
2025-08-07 15:26:03.201639,hospital,11,180.0,176.94,25.0,20,15,Thursday,7,8,False,True,normal,checkup,completed,3.0,2025-08-07
2025-08-07 15:27:05.201639,hospital,14,126.0,123.19,21.0,20,15,Thursday,7,8,False,True,high,checkup,completed,3.0,2025-08-07
2025-08-07 15:35:02.201639,hospital,12,180.0,183.14,17.0,20,15,Thursday,7,8,False,True,normal,checkup,completed,3.0,2025-08-07
2025-08-07 15:38:49.201639,restaurant,8,103.48,93.33,13.0,15,15,Thursday,7,8,False,False,normal,dine-in,completed,3.0,2025-08-07
2025-08-07 15:39:39.201639,hospital,13,180.0,174.38,19.0,20,15,Thursday,7,8,False,True,normal,consultation,completed,3.0,2025-08-07
2025-08-07 15:40:01.201639,hospital,13,180.0,184.11,23.0,20,15,Thursday,7,8,False,True,normal,consultation,completed,2.0,2025-08-07
2025-08-07 15:40:04.201639,bank,2,40.07,,,12,15,Thursday,7,8,False,False,normal,loan,cancelled,,2025-08-07
2025-08-07 15:47:43.201639,retail,5,58.81,,,10,15,Thursday,7,8,False,False,normal,checkout,no-show,,2025-08-07
2025-08-07 15:48:06.201639,hospital,10,126.0,126.53,25.0,20,15,Thursday,7,8,False,True,high,emergency,completed,2.0,2025-08-07
2025-08-07 15:49:17.201639,government,10,180.0,173.83,24.0,25,15,Thursday,7,8,False,True,normal,registration,completed,3.0,2025-08-07
2025-08-07 16:00:07.201639,hospital,11,126.0,128.58,19.0,20,16,Thursday,7,8,False,True,high,consultation,completed,1.0,2025-08-07
2025-08-07 16:00:59.201639,restaurant,8,116.51,112.87,16.0,15,16,Thursday,7,8,False,False,normal,delivery,completed,3.0,2025-08-07
2025-08-07 16:03:11.201639,restaurant,5,86.18,79.06,19.0,15,16,Thursday,7,8,False,False,normal,reservation,completed,2.0,2025-08-07
2025-08-07 16:04:31.201639,government,8,180.0,174.47,29.0,25,16,Thursday,7,8,False,False,normal,permit,completed,3.0,2025-08-07
2025-08-07 16:17:11.201639,bank,10,132.12,132.52,14.0,12,16,Thursday,7,8,False,True,normal,loan,completed,3.0,2025-08-07
2025-08-07 16:19:47.201639,hospital,12,180.0,181.28,17.0,20,16,Thursday,7,8,False,True,normal,consultation,completed,3.0,2025-08-07
2025-08-07 16:22:33.201639,hospital,10,180.0,180.27,18.0,20,16,Thursday,7,8,False,True,normal,consultation,completed,3.0,2025-08-07
2025-08-07 16:25:21.201639,hospital,12,180.0,181.89,25.0,20,16,Thursday,7,8,False,True,normal,consultation,completed,3.0,2025-08-07
2025-08-07 16:27:10.201639,bank,9,149.84,,,12,16,Thursday,7,8,False,True,normal,loan,cancelled,,2025-08-07
2025-08-07 16:27:18.201639,retail,5,65.55,68.27,15.0,10,16,Thursday,7,8,False,False,normal,inquiry,completed,1.0,2025-08-07
2025-08-07 16:28:37.201639,bank,7,125.6,117.89,17.0,12,16,Thursday,7,8,False,True,normal,withdrawal,completed,2.0,2025-08-07
2025-08-07 16:44:36.201639,restaurant,7,97.11,89.2,18.0,15,16,Thursday,7,8,False,False,high,reservation,completed,2.0,2025-08-07
2025-08-07 16:46:45.201639,bank,6,77.44,84.45,10.0,12,16,Thursday,7,8,False,True,normal,account,completed,1.0,2025-08-07
2025-08-07 16:47:24.201639,retail,7,48.67,43.64,10.0,10,16,Thursday,7,8,False,False,high,exchange,completed,3.0,2025-08-07
2025-08-07 16:54:52.201639,bank,7,101.87,111.07,13.0,12,16,Thursday,7,8,False,True,normal,account,completed,1.0,2025-08-07
2025-08-07 17:04:07.201639,retail,8,104.04,106.26,10.0,10,17,Thursday,7,8,False,True,normal,billing,completed,1.0,2025-08-07
2025-08-07 17:06:03.201639,retail,11,120.7,118.24,7.0,10,17,Thursday,7,8,False,True,normal,exchange,completed,3.0,2025-08-07
2025-08-07 17:14:30.201639,bank,9,139.97,142.33,10.0,12,17,Thursday,7,8,False,True,normal,withdrawal,completed,1.0,2025-08-07
2025-08-07 17:16:24.201639,bank,7,129.41,124.03,17.0,12,17,Thursday,7,8,False,True,normal,account,completed,3.0,2025-08-07
2025-08-07 17:20:38.201639,government,8,180.0,177.42,24.0,25,17,Thursday,7,8,False,False,normal,permit,completed,2.0,2025-08-07
2025-08-07 17:20:46.201639,government,5,146.4,141.11,27.0,25,17,Thursday,7,8,False,False,normal,registration,completed,1.0,2025-08-07
2025-08-07 17:22:53.201639,retail,7,89.32,97.24,12.0,10,17,Thursday,7,8,False,True,normal,inquiry,completed,1.0,2025-08-07
2025-08-07 17:27:27.201639,hospital,7,153.11,158.27,17.0,20,17,Thursday,7,8,False,False,normal,checkup,completed,1.0,2025-08-07
2025-08-07 17:30:32.201639,retail,9,113.57,104.84,15.0,10,17,Thursday,7,8,False,True,normal,exchange,completed,3.0,2025-08-07
2025-08-07 17:31:07.201639,restaurant,7,113.47,111.61,20.0,15,17,Thursday,7,8,False,False,normal,dine-in,completed,3.0,2025-08-07
2025-08-07 17:32:17.201639,bank,6,110.01,107.52,9.0,12,17,Thursday,7,8,False,True,normal,loan,completed,3.0,2025-08-07
2025-08-07 17:34:38.201639,retail,9,96.34,88.91,9.0,10,17,Thursday,7,8,False,True,normal,checkout,completed,3.0,2025-08-07
2025-08-07 17:36:43.201639,government,7,171.23,170.24,28.0,25,17,Thursday,7,8,False,False,normal,registration,completed,3.0,2025-08-07
2025-08-07 17:37:14.201639,hospital,9,180.0,,,20,17,Thursday,7,8,False,False,normal,consultation,cancelled,,2025-08-07
2025-08-07 17:38:29.201639,restaurant,8,153.68,148.33,18.0,15,17,Thursday,7,8,False,False,normal,takeaway,completed,1.0,2025-08-07
2025-08-07 17:41:51.201639,bank,7,110.9,115.56,12.0,12,17,Thursday,7,8,False,True,normal,deposit,completed,3.0,2025-08-07
2025-08-07 17:48:14.201639,restaurant,6,122.62,118.49,14.0,15,17,Thursday,7,8,False,False,normal,dine-in,completed,1.0,2025-08-07
2025-08-07 17:51:34.201639,bank,6,116.11,112.48,9.0,12,17,Thursday,7,8,False,True,normal,withdrawal,completed,2.0,2025-08-07
2025-08-07 17:52:42.201639,hospital,8,180.0,180.27,25.0,20,17,Thursday,7,8,False,False,normal,emergency,completed,2.0,2025-08-07
2025-08-07 18:01:40.201639,bank,3,74.2,75.56,14.0,12,18,Thursday,7,8,False,False,normal,account,completed,2.0,2025-08-07
2025-08-07 18:06:49.201639,hospital,10,180.0,186.4,17.0,20,18,Thursday,7,8,False,False,normal,lab,completed,2.0,2025-08-07
2025-08-07 18:09:00.201639,restaurant,5,107.43,99.58,16.0,15,18,Thursday,7,8,False,False,normal,delivery,completed,2.0,2025-08-07
2025-08-07 18:20:01.201639,hospital,8,180.0,181.57,17.0,20,18,Thursday,7,8,False,False,normal,checkup,completed,3.0,2025-08-07
2025-08-07 18:25:19.201639,retail,9,113.48,110.1,7.0,10,18,Thursday,7,8,False,True,normal,exchange,completed,3.0,2025-08-07
2025-08-07 18:27:15.201639,government,5,176.54,184.77,22.0,25,18,Thursday,7,8,False,False,normal,registration,completed,2.0,2025-08-07
2025-08-07 18:30:11.201639,retail,9,106.98,114.21,14.0,10,18,Thursday,7,8,False,True,normal,checkout,completed,2.0,2025-08-07
2025-08-07 18:30:37.201639,bank,6,104.78,105.32,11.0,12,18,Thursday,7,8,False,False,normal,withdrawal,completed,3.0,2025-08-07
2025-08-07 18:32:54.201639,retail,9,130.36,125.8,8.0,10,18,Thursday,7,8,False,True,normal,exchange,completed,3.0,2025-08-07
2025-08-07 18:37:58.201639,government,7,179.73,181.08,27.0,25,18,Thursday,7,8,False,False,normal,permit,completed,2.0,2025-08-07
2025-08-07 18:42:47.201639,retail,9,78.39,81.12,9.0,10,18,Thursday,7,8,False,True,high,checkout,completed,2.0,2025-08-07
2025-08-07 18:43:19.201639,bank,5,59.2,59.27,14.0,12,18,Thursday,7,8,False,False,high,deposit,completed,4.0,2025-08-07
2025-08-07 18:45:58.201639,government,8,180.0,178.06,27.0,25,18,Thursday,7,8,False,False,normal,registration,completed,3.0,2025-08-07
2025-08-07 18:48:27.201639,retail,7,87.78,85.28,14.0,10,18,Thursday,7,8,False,True,normal,billing,completed,2.0,2025-08-07
2025-08-07 18:50:31.201639,government,5,180.0,176.88,26.0,25,18,Thursday,7,8,False,False,normal,license,completed,1.0,2025-08-07
2025-08-07 18:55:40.201639,retail,9,118.8,120.9,10.0,10,18,Thursday,7,8,False,True,normal,billing,completed,2.0,2025-08-07
2025-08-07 18:55:59.201639,hospital,9,180.0,180.37,18.0,20,18,Thursday,7,8,False,False,normal,checkup,completed,2.0,2025-08-07
2025-08-07 19:01:41.201639,hospital,8,112.4,119.57,22.0,20,19,Thursday,7,8,False,False,normal,lab,completed,2.0,2025-08-07
2025-08-07 19:02:15.201639,retail,10,112.41,107.5,7.0,10,19,Thursday,7,8,False,True,normal,billing,completed,2.0,2025-08-07
2025-08-07 19:09:48.201639,hospital,8,180.0,182.36,17.0,20,19,Thursday,7,8,False,False,normal,lab,completed,3.0,2025-08-07
2025-08-07 19:12:58.201639,restaurant,12,180.0,176.18,13.0,15,19,Thursday,7,8,False,True,normal,reservation,completed,3.0,2025-08-07
2025-08-07 19:23:56.201639,restaurant,11,171.59,166.59,18.0,15,19,Thursday,7,8,False,True,normal,dine-in,completed,2.0,2025-08-07
2025-08-07 19:24:31.201639,government,8,180.0,181.77,30.0,25,19,Thursday,7,8,False,False,normal,permit,completed,1.0,2025-08-07
2025-08-07 19:26:50.201639,bank,2,28.71,26.77,13.0,12,19,Thursday,7,8,False,False,high,deposit,completed,4.0,2025-08-07
2025-08-07 19:28:44.201639,government,5,150.67,154.7,30.0,25,19,Thursday,7,8,False,False,normal,certificate,completed,2.0,2025-08-07
2025-08-07 19:32:49.201639,bank,3,61.43,67.46,14.0,12,19,Thursday,7,8,False,False,normal,loan,completed,2.0,2025-08-07
2025-08-07 19:33:25.201639,restaurant,10,155.65,153.7,13.0,15,19,Thursday,7,8,False,True,normal,delivery,completed,1.0,2025-08-07
2025-08-07 19:35:34.201639,restaurant,11,172.24,167.03,20.0,15,19,Thursday,7,8,False,True,normal,reservation,completed,2.0,2025-08-07
2025-08-07 19:45:46.201639,government,8,180.0,189.29,22.0,25,19,Thursday,7,8,False,False,normal,permit,completed,2.0,2025-08-07
2025-08-07 19:45:49.201639,retail,7,97.61,96.07,8.0,10,19,Thursday,7,8,False,True,normal,inquiry,completed,1.0,2025-08-07
2025-08-07 19:46:51.201639,retail,10,112.5,124.5,11.0,10,19,Thursday,7,8,False,True,normal,billing,completed,1.0,2025-08-07
2025-08-07 19:50:20.201639,bank,6,95.08,85.81,17.0,12,19,Thursday,7,8,False,False,normal,account,completed,1.0,2025-08-07
2025-08-07 19:50:21.201639,bank,3,57.03,66.5,13.0,12,19,Thursday,7,8,False,False,normal,withdrawal,completed,2.0,2025-08-07
2025-08-07 19:50:36.201639,retail,10,84.72,91.54,8.0,10,19,Thursday,7,8,False,True,high,exchange,completed,2.0,2025-08-07
2025-08-07 20:00:53.201639,retail,11,120.79,121.93,8.0,10,20,Thursday,7,8,False,True,normal,exchange,completed,1.0,2025-08-07
2025-08-07 20:01:07.201639,restaurant,12,172.32,172.44,16.0,15,20,Thursday,7,8,False,True,normal,delivery,completed,3.0,2025-08-07
2025-08-07 20:07:43.201639,retail,11,88.24,82.81,14.0,10,20,Thursday,7,8,False,True,high,billing,completed,3.0,2025-08-07
2025-08-07 20:08:00.201639,bank,2,39.95,39.63,10.0,12,20,Thursday,7,8,False,False,normal,account,completed,3.0,2025-08-07
2025-08-07 20:09:38.201639,retail,7,91.39,88.71,7.0,10,20,Thursday,7,8,False,True,normal,inquiry,completed,3.0,2025-08-07
